Hs-PIKFYVE,2000,1000,T117860-PIKFYVE,"p3@PIKFYVE"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T067342,t117860,2,006.0000,1.0,p2@HAUS1,115106,25174,Q96CS2,HAUS1,"HAUS augmin like complex subunit 1","gene with protein product"
41,T046387,t117860,1,984.0000,0.989526184539,p13@STRA6,64220,30650,F5GYG1,STRA6,"stimulated by retinoic acid 6","gene with protein product"
42,T074111,t117860,1,985.0000,0.988545816733,p2@PLEKHG2,64857,29515,Q9H7P9,PLEKHG2,"pleckstrin homology and RhoGEF domain containing G2","gene with protein product"
43,T117860,t132498,1,982.0000,0.988528678304,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
44,T117860,t163221,1,985.0000,0.988053758089,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
45,T003279,t117860,1,985.0000,0.987562189055,p7@ARL5B,221079,23052,Q96KC2,ARL5B,"ADP ribosylation factor like GTPase 5B","gene with protein product"
46,T117860,t134977,1,978.0000,0.987518721917,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
47,T059869,t117860,1,983.0000,0.987058237929,p3@SKAP1,8631,15605,Q86WV1,SKAP1,"src kinase associated phosphoprotein 1","gene with protein product"
48,T042626,t117860,1,977.0000,0.985052316891,p11@KLF13,51621,13672,Q9Y2Y9,KLF13,"Kruppel like factor 13","gene with protein product"
49,T117860,t133596,1,977.0000,0.984561752988,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
50,T117860,t198785,1,977.0000,0.984071677451,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
51,T117860,t185909,1,976.0000,0.983573917372,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
52,T068583,t117860,1,971.0000,0.983532934132,p1@RTTN,25914,18654,"Q86VV8,C9JTR3",RTTN,rotatin,"gene with protein product"
53,T055066,t117860,1,973.0000,0.982080637133,p7@CBFA2T3,863,1537,,CBFA2T3,"CBFA2/RUNX1 translocation partner 3","gene with protein product"
54,T117860,t180057,1,968.0000,0.982035928144,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
55,T117860,t178209,1,971.0000,0.981573705179,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
56,T117860,t129249,1,970.0000,0.980587356894,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
57,T117860,t197216,1,970.0000,0.980099502488,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
58,T117860,t129435,1,966.0000,0.980059820538,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
59,T117860,t126383,1,971.0000,0.979622266402,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
60,T000984,t117860,1,963.0000,0.979540918164,p18@CELF2,10659,2550,"Q5VZZ6,O95319",CELF2,"CUGBP Elav-like family member 2","gene with protein product"
61,T117860,t197296,1,974.0000,0.979166666667,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
62,T117860,t129197,1,965.0000,0.978098556496,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
63,T117860,t129664,1,960.0000,0.978043912176,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
64,T028035,t117860,1,958.0000,0.977045908184,p5@VAMP1,6843,12642,,VAMP1,"vesicle associated membrane protein 1","gene with protein product"
65,T117860,t128547,1,960.0000,0.976581963129,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
66,T039506,t117860,1,960.0000,0.976581963129,p2@ESR2,2100,3468,Q92731,ESR2,"estrogen receptor 2","gene with protein product"
67,T063775,t117860,1,956.0000,0.976535197204,p3@SEPT9,10801,7323,,SEPT9,"septin 9","gene with protein product"
68,T117860,t198541,1,958.0000,0.975099601594,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
69,T052901,t117860,1,953.0000,0.975037443834,p5@CMTM3,123920,19174,Q96MX0,CMTM3,"CKLF like MARVEL transmembrane domain containing 3","gene with protein product"
70,T117860,t185565,1,955.0000,0.974090682611,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
71,T117860,t199567,1,950.0000,0.973539690464,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
72,T117151,t117860,1,955.0000,0.97263681592,p1@AOX2P,,18450,,AOX2P,"aldehyde oxidase 2 pseudogene",pseudogene
73,T117860,t161595,1,955.0000,0.972153157633,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
74,T043736,t117860,1,954.0000,0.971172962227,p2@TUBGCP4,27229,16691,Q9UGJ1,TUBGCP4,"tubulin gamma complex associated protein 4","gene with protein product"
75,T108002,t117860,1,946.0000,0.970573566085,p16@FBXO7,25793,13586,F8WDR9,FBXO7,"F-box protein 7","gene with protein product"
76,T117860,t178196,1,945.0000,0.970558882236,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
77,T117860,t154828,1,949.0000,0.970134395222,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
78,T117860,t132496,1,946.0000,0.969123505976,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
79,T083292,t117860,1,948.0000,0.968190854871,p15@FAM189B,10712,1233,"E9PDD8,P81408,Q96AD8,Q96H71",FAM189B,"family with sequence similarity 189 member B","gene with protein product"
80,T077034,t117860,1,945.0000,0.968143354903,p2@NR1H2,7376,7965,"P55055,F1D8P7",NR1H2,"nuclear receptor subfamily 1 group H member 2","gene with protein product"
81,T055063,t117860,1,944.0000,0.96812749004,p8@CBFA2T3,863,1537,O75081,CBFA2T3,"CBFA2/RUNX1 translocation partner 3","gene with protein product"
82,T011761,t117860,1,943.0000,0.965705765408,p2@ZBTB44,29068,25001,Q8NCP5,ZBTB44,"zinc finger and BTB domain containing 44","gene with protein product"
83,T108744,t117860,1,937.0000,0.965122072745,p10@PLA2G6,8398,9039,,PLA2G6,"phospholipase A2 group VI","gene with protein product"
84,T011762,t117860,1,941.0000,0.964711729622,p10@ZBTB44,29068,25001,,ZBTB44,"zinc finger and BTB domain containing 44","gene with protein product"
85,T117860,t128560,1,940.0000,0.96421471173,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
86,T117860,t191902,1,937.0000,0.964161274266,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
87,T011765,t117860,1,940.0000,0.963735717834,p3@ZBTB44,29068,25001,"Q8NCP5,B2RBK2",ZBTB44,"zinc finger and BTB domain containing 44","gene with protein product"
88,T080048,t117860,1,933.0000,0.963609172483,p3@VAV3,10451,12659,Q9UKW4,VAV3,"vav guanine nucleotide exchange factor 3","gene with protein product"
89,T039105,t117860,1,931.0000,0.961653386454,p1@C14orf38,729665,19847,"P0C221,G3V5J7",CCDC175,"coiled-coil domain containing 175","gene with protein product"
90,T117860,t128895,1,933.0000,0.960735586481,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
91,T042625,t117860,1,925.0000,0.960578842315,p14@KLF13,51621,13672,Q9Y2Y9,KLF13,"Kruppel like factor 13","gene with protein product"
92,T034208,t117860,1,932.0000,0.960238568588,p3@KLF12,11278,6346,Q9Y4X4,KLF12,"Kruppel like factor 12","gene with protein product"
93,T117860,t182160,1,929.0000,0.959701492537,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
94,T117860,t193909,1,928.0000,0.958250497018,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
95,T027259,t117860,1,924.0000,0.958167330677,p1@ZBTB39,9880,29014,O15060,ZBTB39,"zinc finger and BTB domain containing 39","gene with protein product"
96,T117860,t144807,1,919.0000,0.956630109671,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
97,T117860,t176919,1,918.0000,0.955655206776,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
98,T117860,t140971,1,918.0000,0.955179282869,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
99,T116066,t117860,1,917.0000,0.9546812749,p7@ITGA4,3676,6140,,ITGA4,"integrin subunit alpha 4","gene with protein product"
100,T043737,t117860,1,916.0000,0.954658694569,p3@TUBGCP4,27229,16691,Q9UGJ1,TUBGCP4,"tubulin gamma complex associated protein 4","gene with protein product"
101,T117860,t132497,1,913.0000,0.953639082752,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
102,T024668,t117860,1,909.0000,0.952594810379,p8@BICD1,636,1049,,BICD1,"BICD cargo adaptor 1","gene with protein product"
103,T025428,t117860,1,908.0000,0.952095808383,p2@COL2A1,1280,2200,P02458,COL2A1,"collagen type II alpha 1 chain","gene with protein product"
104,T024184,t117860,1,910.0000,0.950721752115,p1@KRAS,3845,6407,"G3V4K2,G3V5T7,P01116",KRAS,"KRAS proto-oncogene, GTPase","gene with protein product"
105,T082385,t117860,1,908.0000,0.949726231956,p3@RFX5,5993,9986,,RFX5,"regulatory factor X5","gene with protein product"
106,T077770,t117860,1,903.0000,0.949600798403,p24@MYADM,91663,7544,Q96S97,MYADM,"myeloid associated differentiation marker","gene with protein product"
107,T091023,t117860,1,905.0000,0.948705179283,p1@KIAA1383,54627,29265,Q9P2G4,MAP10,"microtubule associated protein 10","gene with protein product"
108,T000989,t117860,1,902.0000,0.947211155378,p13@CELF2,10659,2550,,CELF2,"CUGBP Elav-like family member 2","gene with protein product"
109,T117860,t162554,1,897.0000,0.947079380929,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
110,T117860,t197213,1,902.0000,0.946739671478,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
111,T009912,t117860,1,899.0000,0.945717131474,p8@ZBTB16,7704,12930,F5H5Y7,ZBTB16,"zinc finger and BTB domain containing 16","gene with protein product"
112,T117860,t131432,1,897.0000,0.94425087108,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
113,T104673,t117860,1,896.0000,0.94422310757,p3@IL10RB,3588,5965,Q6ZVU9,IL10RB,"interleukin 10 receptor subunit beta","gene with protein product"
114,T117860,t192714,1,896.0000,0.94422310757,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
115,T044284,t117860,1,895.0000,0.942786069652,p5@HDC,3067,4855,P19113,HDC,"histidine decarboxylase","gene with protein product"
116,T117860,t143423,1,895.0000,0.942786069652,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
117,T033754,t117860,1,898.0000,0.942403177756,p4@RNASEH2B,79621,25671,,RNASEH2B,"ribonuclease H2 subunit B","gene with protein product"
118,T000985,t117860,1,891.0000,0.942202291978,p19@CELF2,10659,2550,"Q5VZZ6,O95319",CELF2,"CUGBP Elav-like family member 2","gene with protein product"
119,T117860,t175069,1,894.0000,0.941819990055,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
120,T117860,t187741,1,887.0000,0.94114713217,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
121,T117860,t141336,1,887.0000,0.940209267564,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
122,T117860,t194207,1,885.0000,0.93874501992,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
123,T117860,t171488,1,883.0000,0.938683948156,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
124,T117860,t185912,1,880.0000,0.938592111832,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
125,T104561,t117860,1,885.0000,0.938277750124,p1@SCAF4,57466,19304,"O95104,C9JLZ0",SCAF4,"SR-related CTD associated factor 4","gene with protein product"
126,T117860,t124084,1,882.0000,0.936784469886,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
127,T117860,t196714,1,882.0000,0.936784469886,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
128,T117860,t196103,1,875.0000,0.936563436563,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
129,T117860,t143762,1,885.0000,0.936413313462,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
130,T004257,t117860,1,881.0000,0.935820895522,p7@EPC1,80314,19876,,EPC1,"enhancer of polycomb homolog 1","gene with protein product"
131,T107486,t117860,1,878.0000,0.935724962631,p1@EMID1,129080,18036,"B0QYK4,B0QYK5,B0QYK3,B0QYK2,F8WDX7",EMID1,"EMI domain containing 1","gene with protein product"
132,T088340,t117860,1,877.0000,0.934295669487,p4@MDM4,4194,6974,"Q2M2Y2,Q59FS6,Q32SL2,O15151",MDM4,"MDM4, p53 regulator","gene with protein product"
133,T117860,t177533,1,875.0000,0.933300149328,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
134,T117860,t128838,1,880.0000,0.93300248139,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
135,T043378,t117860,1,873.0000,0.932304629169,p2@BMF,90427,24132,,BMF,"Bcl2 modifying factor","gene with protein product"
136,T117860,t178195,1,869.0000,0.931704885344,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
137,T117860,t132495,1,868.0000,0.931670822943,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
138,T117860,t138787,1,875.0000,0.931445603577,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
139,T117860,t190931,1,870.0000,0.93081134893,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
140,T033872,t117860,1,867.0000,0.930244145491,p1@MRPS31P4,,42649,,MRPS31P4,"mitochondrial ribosomal protein S31 pseudogene 4",pseudogene
141,T000988,t117860,1,862.0000,0.928678304239,p14@CELF2,10659,2550,,CELF2,"CUGBP Elav-like family member 2","gene with protein product"
142,T086751,t117860,1,863.0000,0.927788844622,p5@TRMT1L,81627,16782,Q7Z2T5,TRMT1L,"tRNA methyltransferase 1 like","gene with protein product"
143,T117860,t160255,1,855.0000,0.925648702595,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
144,T117860,t134172,1,855.0000,0.924265072247,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
145,T059083,t117860,1,853.0000,0.924189526185,p3@G6PC3,92579,24861,,G6PC3,"glucose-6-phosphatase catalytic subunit 3","gene with protein product"
146,T117860,t132475,1,854.0000,0.923306772908,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
147,T117860,t168354,1,856.0000,0.922923918449,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
148,T107015,t117860,1,854.0000,0.922847187656,p2@GUSBP11,,42325,,GUSBP11,"glucuronidase, beta pseudogene 11",pseudogene
149,T113121,t117860,1,845.0000,0.921118322516,p6@MBD5,55777,20444,,MBD5,"methyl-CpG binding domain protein 5","gene with protein product"
150,T117860,t146478,1,850.0000,0.920856147337,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
151,T047290,t117860,1,846.0000,0.920698254364,p1@ZSCAN2,54993,20994,"F8W6Y9,F5H1K4,Q7Z7L9,F5H2D8,F5H789",ZSCAN2,"zinc finger and SCAN domain containing 2","gene with protein product"
152,T039063,t117860,1,850.0000,0.92039800995,p7@KIAA0586,9786,19960,Q9BVV6,KIAA0586,KIAA0586,"gene with protein product"
153,T066020,t117860,1,847.0000,0.920279023418,p3@ROCK1,6093,10251,Q13464,ROCK1,"Rho associated coiled-coil containing protein kinase 1","gene with protein product"
154,T117860,t191899,1,847.0000,0.919362867098,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
155,T037281,t117860,1,845.0000,0.918824701195,p4@DHRS4L2,317749,19731,Q6E0Y0,DHRS4L2,"dehydrogenase/reductase 4 like 2","gene with protein product"
156,T117860,t147641,1,852.0000,0.918650793651,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
157,T030146,t117860,1,844.0000,0.917869586859,p10@KLRG1,10219,6380,F5H8E3,KLRG1,"killer cell lectin like receptor G1","gene with protein product"
158,T117860,t193235,1,843.0000,0.917828685259,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
159,T117860,t178191,1,843.0000,0.916915422886,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
160,T117860,t149190,1,836.0000,0.916167664671,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
161,T117860,t178208,1,845.0000,0.916087388282,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
162,T061941,t117860,1,837.0000,0.915296462382,p3@AXIN2,8313,904,,AXIN2,"axin 2","gene with protein product"
163,T004847,t117860,1,840.0000,0.914512922465,p1@ZNF22,7570,13012,"P17026,Q5T741",ZNF22,"zinc finger protein 22","gene with protein product"
164,T117860,t129777,1,843.0000,0.913733267229,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
165,T078538,t117860,1,838.0000,0.91351888668,p2@ZNF548,147694,26561,Q8NEK5,ZNF548,"zinc finger protein 548","gene with protein product"
166,T117860,t124085,1,831.0000,0.911852589641,p3@PIKFYVE,200576,23785,C9JL08,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing","gene with protein product"
167,T021119,t117860,1,834.0000,0.911077993045,p3@MAPKAPK5,8550,6889,G3V206,MAPKAPK5,"mitogen-activated protein kinase-activated protein kinase 5","gene with protein product"
