Hs-OAS1,2000,1000,T021214-OAS1,"p9@OAS1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
31,T015067,t021214,1,955.0000,0.974576271186,p21@SLC43A3,29015,17466,,SLC43A3,"solute carrier family 43 member 3","gene with protein product"
32,T021214,t184904,1,954.0000,0.9740777667,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
33,T021214,t124564,1,952.0000,0.973080757727,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
34,T021214,t048188,1,951.0000,0.973067331671,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
35,T021214,t113694,1,948.0000,0.972055888224,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
36,T014879,t021214,1,949.0000,0.971585244267,p4@HBB,3043,4827,P68871,HBB,"hemoglobin subunit beta","gene with protein product"
37,T021214,t026818,1,953.0000,0.971158627548,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
38,T020402,t021214,1,949.0000,0.971101145989,p15@CHST11,50515,17422,,CHST11,"carbohydrate sulfotransferase 11","gene with protein product"
39,T021214,t183678,1,950.0000,0.970632155301,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
40,T021214,t027960,1,949.0000,0.970134395222,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
41,T021214,t084625,1,951.0000,0.969200198708,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
42,T021214,t079639,1,950.0000,0.969184890656,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
43,T021207,t021214,1,946.0000,0.968641114983,p3@OAS1,4938,8086,P00973,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
44,T021214,t085546,1,951.0000,0.9682382134,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
45,T021214,t080294,1,939.0000,0.967564870259,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
46,T021214,t158188,1,939.0000,0.967082294264,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
47,T021214,t074679,1,942.0000,0.966169154229,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
48,T016083,t021214,1,941.0000,0.965671641791,p1@SNORD22,9304,10145,,SNORD22,"small nucleolar RNA, C/D box 22","RNA, small nucleolar"
49,T021214,t081649,1,938.0000,0.964179104478,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
50,T021214,t192733,1,933.0000,0.964089775561,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
51,T021214,t144649,1,934.0000,0.963627304434,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
52,T021214,t052558,1,935.0000,0.962207856788,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
53,T021214,t050087,1,930.0000,0.96163428002,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
54,T021214,t074678,1,928.0000,0.96111665005,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
55,T021214,t193984,1,925.0000,0.960099750623,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
56,T021214,t158189,1,933.0000,0.959305210918,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
57,T021214,t047904,1,926.0000,0.95868591339,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
58,T021214,t041190,1,925.0000,0.958665338645,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
59,T021214,t028383,1,928.0000,0.957298907646,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
60,T021214,t159775,1,917.0000,0.956109725686,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
61,T021214,t154084,1,917.0000,0.955633100698,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
62,T021214,t159774,1,921.0000,0.955246146196,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
63,T021214,t030146,1,910.0000,0.951669157947,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
64,T021214,t151008,1,913.0000,0.951268025858,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
65,T021214,t191390,1,902.0000,0.946739671478,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
66,T021214,t146992,1,899.0000,0.94666001994,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
67,T021214,t022620,1,896.0000,0.946580129805,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
68,T021214,t150535,1,902.0000,0.945328031809,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
69,T021214,t056936,1,899.0000,0.945246391239,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
70,T021214,t022486,1,895.0000,0.944666001994,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
71,T009971,t021214,1,894.0000,0.943697060289,p1@FAM55A,120400,28527,"F5H259,Q8N323",NXPE1,"neurexophilin and PC-esterase domain family member 1","gene with protein product"
72,T021214,t144652,1,893.0000,0.943198804185,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
73,T002402,t021214,1,894.0000,0.942757590841,p15@PTPRE,5791,9669,"P23469,Q5VWH4,Q96P81",PTPRE,"protein tyrosine phosphatase, receptor type E","gene with protein product"
74,T000684,t021214,1,895.0000,0.942317255097,p7@OBFC1,79991,26200,Q9H668,STN1,"STN1, CST complex subunit","gene with protein product"
75,T021214,t167952,1,893.0000,0.942259830762,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
76,T021214,t114390,1,893.0000,0.941791044776,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
77,T021214,t125586,1,886.0000,0.940179461615,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
78,T021214,t136128,1,888.0000,0.939771030363,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
79,T021214,t065067,1,889.0000,0.939333664843,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
80,T021214,t172525,1,888.0000,0.938369781312,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
81,T021214,t105161,1,880.0000,0.937655860349,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
82,T021214,t190344,1,884.0000,0.936847339632,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
83,T021214,t102568,1,884.0000,0.936847339632,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
84,T021214,t057684,1,877.0000,0.935226706527,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
85,T021214,t048769,1,877.0000,0.934760956175,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
86,T021214,t147128,1,874.0000,0.933266932271,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
87,T021214,t157310,1,873.0000,0.932768924303,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
88,T021214,t065068,1,872.0000,0.931806869089,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
89,T017885,t021214,1,866.0000,0.931137724551,p2@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
90,T014597,t021214,1,874.0000,0.930948832588,p4@C11orf49,79096,28720,,C11orf49,"chromosome 11 open reading frame 49","gene with protein product"
91,T021214,t073022,1,866.0000,0.929745889387,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
92,T021214,t039566,1,866.0000,0.929745889387,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
93,T021214,t125875,1,870.0000,0.929423459245,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
94,T021214,t097846,1,871.0000,0.928997020854,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
95,T021214,t131578,1,866.0000,0.928820308611,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
96,T021214,t151009,1,865.0000,0.928784860558,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
97,T021214,t082273,1,870.0000,0.928500496524,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
98,T020671,t021214,1,859.0000,0.926258096662,p38@CSDA,8531,2428,,YBX3,"Y-box binding protein 3","gene with protein product"
99,T001084,t021214,1,859.0000,0.925796812749,p35@PDCD4,27250,8763,,PDCD4,"programmed cell death 4","gene with protein product"
100,T021214,t087739,1,855.0000,0.924265072247,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
101,T021214,t178233,1,854.0000,0.924227318046,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
102,T021214,t145500,1,861.0000,0.924031777557,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
103,T021214,t091275,1,858.0000,0.923918448533,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
104,T021214,t163867,1,855.0000,0.923804780876,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
105,T014877,t021214,1,853.0000,0.921432123322,p7@HBB,3043,4827,P68871,HBB,"hemoglobin subunit beta","gene with protein product"
106,T021214,t198857,1,849.0000,0.920358387257,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
107,T021214,t175308,1,848.0000,0.9203187251,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
108,T000963,t021214,1,844.0000,0.91970074813,p5@MXI1,4601,7534,P50539,MXI1,"MAX interactor 1, dimerization protein","gene with protein product"
109,T021214,t183542,1,848.0000,0.919402985075,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
110,T001309,t021214,1,848.0000,0.91894579811,p1@VWA2,340706,24709,Q5GFL6,VWA2,"von Willebrand factor A domain containing 2","gene with protein product"
111,T021214,t146290,1,836.0000,0.915254237288,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
112,T021214,t149034,1,834.0000,0.914257228315,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
113,T021214,t192406,1,834.0000,0.913801694071,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
114,T017884,t021214,1,830.0000,0.913173652695,p3@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
115,T021214,t048182,1,824.0000,0.909725685786,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
116,T013096,t021214,1,825.0000,0.906607054148,p13@C11orf21,29125,13231,,C11orf21,"chromosome 11 open reading frame 21","gene with protein product"
117,T021214,t141042,1,819.0000,0.905876494024,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
118,T021214,t085213,1,824.0000,0.905210918114,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
119,T021214,t183106,1,816.0000,0.90438247012,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
120,T021214,t164132,1,813.0000,0.90243902439,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
121,T021214,t038493,1,809.0000,0.90134529148,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
122,T021214,t132506,1,811.0000,0.900995024876,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
123,T021214,t048768,1,806.0000,0.899850523169,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
124,T021214,t049371,1,802.0000,0.897857498754,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
125,T021214,t143762,1,801.0000,0.897806580259,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
126,T011754,t021214,1,800.0000,0.896414342629,p8@ST14,6768,11344,,ST14,"suppression of tumorigenicity 14","gene with protein product"
127,T021214,t144650,1,799.0000,0.895470383275,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
128,T018409,t021214,1,796.0000,0.895314057827,p2@KCNE3,10008,6243,"E9PJQ7,E9PN03,E9PJV9,Q6IAE6,Q9Y6H6",KCNE3,"potassium voltage-gated channel subfamily E regulatory subunit 3","gene with protein product"
129,T021214,t096915,1,797.0000,0.894920318725,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
130,T021214,t110153,1,797.0000,0.894920318725,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
131,T021214,t144751,1,805.0000,0.894449950446,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
132,T021214,t064980,1,796.0000,0.894422310757,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
133,T021214,t110554,1,796.0000,0.893977103036,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
134,T021214,t110558,1,794.0000,0.893426294821,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
135,T021214,t174242,1,789.0000,0.892714570858,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
136,T021214,t165486,1,788.0000,0.891770573566,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
137,T021214,t067818,1,792.0000,0.891098955743,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
138,T014929,t021214,1,791.0000,0.891044776119,p1@TRIM48,79097,19021,Q8IWZ4,TRIM48,"tripartite motif containing 48","gene with protein product"
139,T021214,t050870,1,791.0000,0.891044776119,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
140,T021214,t051297,1,789.0000,0.890049751244,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
141,T021214,t065066,1,788.0000,0.889995022399,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
142,T021214,t162556,1,786.0000,0.889885401096,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
143,T009973,t021214,1,789.0000,0.889607160617,p4@FAM55D,54827,23117,,NXPE4,"neurexophilin and PC-esterase domain family member 4","gene with protein product"
144,T021214,t110559,1,788.0000,0.889109895574,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
145,T017882,t021214,1,785.0000,0.88850174216,p1@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
146,T021214,t086549,1,783.0000,0.887948207171,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
147,T021214,t026821,1,782.0000,0.887892376682,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
148,T021214,t026501,1,779.0000,0.886839481555,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
149,T021214,t057208,1,779.0000,0.885956175299,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
150,T021214,t183396,1,778.0000,0.885458167331,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
151,T001310,t021214,1,780.0000,0.883813306852,p4@VWA2,340706,24709,Q5GFL6,VWA2,"von Willebrand factor A domain containing 2","gene with protein product"
152,T021214,t084383,1,768.0000,0.882675986021,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
153,T021214,t140154,1,770.0000,0.882352941176,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
154,T021214,t167951,1,769.0000,0.882294264339,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
155,T021214,t067342,1,774.0000,0.881709741551,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
156,T021214,t089928,1,768.0000,0.880478087649,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
157,T021214,t056193,1,767.0000,0.880418535127,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
158,T021214,t100393,1,766.0000,0.88035892323,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
159,T021214,t056198,1,766.0000,0.88035892323,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
160,T021214,t045606,1,765.0000,0.88029925187,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
161,T021214,t198100,1,765.0000,0.879860418744,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
162,T005100,t021214,1,768.0000,0.87960199005,p3@AKR1C3,8644,386,,AKR1C3,"aldo-keto reductase family 1 member C3","gene with protein product"
163,T021214,t067819,1,764.0000,0.879361914257,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
164,T021214,t144648,1,763.0000,0.878863409771,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
165,T021214,t185772,1,762.0000,0.878364905284,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
166,T021214,t178053,1,762.0000,0.877490039841,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
167,T021214,t178918,1,759.0000,0.877306733167,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
168,T021214,t117604,1,762.0000,0.876181004475,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
169,T021214,t110556,1,755.0000,0.875748502994,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
170,T021214,t024334,1,758.0000,0.875498007968,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
171,T021214,t155008,1,760.0000,0.874751491054,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
172,T021214,t102201,1,753.0000,0.874750499002,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
173,T017757,t021214,1,757.0000,0.873694679264,p6@GAL,51083,4114,,GAL,"galanin and GMAP prepropeptide","gene with protein product"
174,T021214,t122260,1,754.0000,0.873505976096,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
175,T021214,t131480,1,755.0000,0.873134328358,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
176,T017887,t021214,1,753.0000,0.873007968127,p6@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
177,T021214,t149028,1,756.0000,0.872763419483,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
178,T017888,t021214,1,751.0000,0.871577899452,p5@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
179,T021214,t104673,1,751.0000,0.871144278607,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
180,T021214,t058321,1,745.0000,0.869890329013,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
181,T021214,t164131,1,744.0000,0.869391824526,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
182,T021214,t145163,1,746.0000,0.868224763799,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
183,T021214,t190175,1,745.0000,0.867727498757,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
184,T021214,t052343,1,743.0000,0.865441906653,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
185,T017883,t021214,1,742.0000,0.865375062096,p7@FGF3,2248,3681,P11487,FGF3,"fibroblast growth factor 3","gene with protein product"
186,T021214,t110557,1,739.0000,0.865174129353,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
187,T021214,t180274,1,733.0000,0.863477827603,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
188,T021214,t183541,1,734.0000,0.863115978099,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
189,T021214,t124695,1,731.0000,0.862911266201,p9@OAS1,4938,8086,,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
