Hs-HOXC5,2000,1000,T026629-HOXC5,"p6@HOXC5"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
46,T026629,t089605,1,998.0000,0.996011964108,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
47,T026629,t131949,1,995.0000,0.996005991013,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
48,T026629,t117604,1,994.0000,0.996003996004,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
49,T026629,t109243,2,002.0000,0.99552461462,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
50,T026629,t151273,1,998.0000,0.995019920319,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
51,T026629,t186179,1,998.0000,0.995019920319,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
52,T026629,t032830,1,997.0000,0.995017438964,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
53,T020655,t026629,2,000.0000,0.994530084535,p25@CSDA,8531,2428,,YBX3,"Y-box binding protein 3","gene with protein product"
54,T026629,t188240,2,000.0000,0.994530084535,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
55,T026629,t073596,1,998.0000,0.994524639124,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
56,T026629,t197109,1,998.0000,0.994524639124,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
57,T026603,t026629,1,996.0000,0.99451918286,p6@HOTAIR,100124700,33510,,HOTAIR,"HOX transcript antisense RNA","RNA, long non-coding"
58,T026629,t043839,1,992.0000,0.994508237644,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
59,T026629,t091658,1,995.0000,0.994020926756,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
60,T026629,t144419,1,999.0000,0.993538767396,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
61,T026629,t089611,1,996.0000,0.993529118965,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
62,T026629,t142232,1,994.0000,0.993522670653,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
63,T026629,t116426,1,997.0000,0.99254473161,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
64,T026629,t098499,1,994.0000,0.992533598805,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
65,T026629,t120082,1,991.0000,0.992522432702,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
66,T026629,t096774,1,994.0000,0.992039800995,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
67,T026629,t144296,1,994.0000,0.992039800995,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
68,T026629,t121473,1,993.0000,0.992035838726,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
69,T025821,t026629,1,995.0000,0.991058122206,p5@LIMA1,51474,24636,,LIMA1,"LIM domain and actin binding 1","gene with protein product"
70,T026629,t178377,1,991.0000,0.991040318566,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
71,T026629,t072749,1,988.0000,0.990533134031,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
72,T026629,t045244,1,987.0000,0.990528414756,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
73,T026629,t200876,1,987.0000,0.990528414756,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
74,T026629,t041550,1,990.0000,0.989557434112,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
75,T026629,t124218,1,989.0000,0.989552238806,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
76,T021698,t026629,1,988.0000,0.989547038328,p9@TAOK3,51347,18133,G3V1Q8,TAOK3,"TAO kinase 3","gene with protein product"
77,T026629,t026651,1,986.0000,0.989043824701,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
78,T026629,t194527,1,986.0000,0.989043824701,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
79,T026629,t064943,1,983.0000,0.989027431421,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
80,T026629,t124056,1,983.0000,0.989027431421,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
81,T026629,t101736,1,982.0000,0.989021956088,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
82,T026629,t030163,1,988.0000,0.988562904028,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
83,T026629,t187281,1,986.0000,0.988551518168,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
84,T026629,t073315,1,985.0000,0.988545816733,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
85,T026629,t110417,1,984.0000,0.988540109616,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
86,T026629,t180288,1,984.0000,0.988540109616,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
87,T004219,t026629,1,982.0000,0.988528678304,p2@PITRM1,10531,17663,Q5JRX3,PITRM1,"pitrilysin metallopeptidase 1","gene with protein product"
88,T026629,t126510,1,988.0000,0.988071570577,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
89,T026629,t178090,1,983.0000,0.987549800797,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
90,T026629,t128868,1,983.0000,0.987549800797,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
91,T011351,t026629,1,978.0000,0.987025948104,p4@CHEK1,1111,1925,"O14757,E9PPA5",CHEK1,"checkpoint kinase 1","gene with protein product"
92,T002509,t026629,1,982.0000,0.98656047785,p6@EBF3,253738,19087,,EBF3,"early B-cell factor 3","gene with protein product"
93,T026629,t196553,1,983.0000,0.986076578817,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
94,T026629,t150305,1,979.0000,0.986048829098,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
95,T026629,t169839,1,977.0000,0.986034912718,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
96,T026629,t130302,1,983.0000,0.985586481113,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
97,T026629,t092054,1,983.0000,0.985586481113,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
98,T026629,t085422,1,982.0000,0.985579313774,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
99,T026629,t134910,1,975.0000,0.985037406484,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
100,T026629,t173420,1,982.0000,0.984600099354,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
101,T026629,t065813,1,978.0000,0.984569437531,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
102,T026629,t176945,1,978.0000,0.984569437531,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
103,T026629,t160428,1,978.0000,0.984569437531,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
104,T026629,t091363,1,975.0000,0.984546360917,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
105,T026629,t108050,1,973.0000,0.984530938124,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
106,T026629,t028171,1,979.0000,0.984087518647,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
107,T026629,t149777,1,978.0000,0.98407960199,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
108,T026629,t173195,1,980.0000,0.983606557377,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
109,T026629,t031766,1,976.0000,0.983573917372,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
110,T026629,t027335,1,974.0000,0.98355754858,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
111,T026629,t076965,1,974.0000,0.983067729084,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
112,T026629,t125833,1,976.0000,0.982595723521,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
113,T026629,t085654,1,976.0000,0.982595723521,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
114,T026629,t072155,1,974.0000,0.982578397213,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
115,T026629,t186168,1,972.0000,0.982561036373,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
116,T026629,t184444,1,971.0000,0.982552342971,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
117,T026629,t183209,1,973.0000,0.982080637133,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
118,T026629,t183259,1,968.0000,0.982035928144,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
119,T026629,t044213,1,971.0000,0.981573705179,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
120,T026629,t026634,1,972.0000,0.981094527363,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
121,T000284,t026629,1,972.0000,0.980606663352,p4@KAZALD1,81621,25460,Q96I82,KAZALD1,"Kazal type serine peptidase inhibitor domain 1","gene with protein product"
122,T026629,t162881,1,969.0000,0.980577689243,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
123,T026629,t110307,1,967.0000,0.980558325025,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
124,T000400,t026629,1,966.0000,0.980059820538,p2@ELOVL3,83401,18047,Q9HB03,ELOVL3,"ELOVL fatty acid elongase 3","gene with protein product"
125,T026629,t042734,1,966.0000,0.980059820538,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
126,T026629,t191972,1,973.0000,0.979642502483,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
127,T026629,t199342,1,965.0000,0.979561316052,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
128,T026629,t027888,1,964.0000,0.979062811565,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
129,T026629,t200964,1,969.0000,0.978142076503,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
130,T026629,t048286,1,962.0000,0.978065802592,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
131,T014447,t026629,1,961.0000,0.978054862843,p10@PHF21A,51317,24156,E9PLU5,PHF21A,"PHD finger protein 21A","gene with protein product"
132,T026629,t167029,1,965.0000,0.977125808056,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
133,T016732,t026629,1,962.0000,0.977091633466,p2@TRIM3,10612,10064,F5H2Q8,TRIM3,"tripartite motif containing 3","gene with protein product"
134,T026629,t196915,1,965.0000,0.976640159046,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
135,T026629,t169896,1,964.0000,0.976628543013,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
136,T026623,t026629,1,962.0000,0.976605276257,p2@HOXC10,3226,5122,Q9NYD6,HOXC10,"homeobox C10","gene with protein product"
137,T026629,t042751,1,961.0000,0.976593625498,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
138,T009372,t026629,1,959.0000,0.976083707025,p69@EIF4G2,1982,3297,,EIF4G2,"eukaryotic translation initiation factor 4 gamma 2","gene with protein product"
139,T026629,t117186,1,959.0000,0.976083707025,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
140,T026629,t081215,1,957.0000,0.976059850374,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
141,T026629,t068327,1,957.0000,0.976059850374,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
142,T026629,t170630,1,964.0000,0.97565822156,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
143,T026629,t136939,1,961.0000,0.975621890547,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
144,T026629,t180292,1,961.0000,0.975621890547,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
145,T026629,t045579,1,957.0000,0.97557328016,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
146,T026629,t059952,1,955.0000,0.97506234414,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
147,T026629,t177799,1,957.0000,0.974601593625,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
148,T026629,t043623,1,962.0000,0.974180734856,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
149,T026629,t154960,1,959.0000,0.974142217802,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
150,T026629,t117295,1,956.0000,0.973618715779,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
151,T026629,t030195,1,952.0000,0.973566084788,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
152,T026629,t038184,1,955.0000,0.973120955699,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
153,T026629,t103196,1,955.0000,0.973120955699,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
154,T026629,t092179,1,954.0000,0.97262319562,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
155,T015175,t026629,1,955.0000,0.972153157633,p6@CTNND1,1500,2515,E9PIE5,CTNND1,"catenin delta 1","gene with protein product"
156,T026629,t081533,1,957.0000,0.971698113208,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
157,T026629,t178472,1,953.0000,0.971641791045,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
158,T026629,t143199,1,949.0000,0.971585244267,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
159,T008894,t026629,1,952.0000,0.971144278607,p18@YAP1,10413,16262,"E3WEB5,E3WEB6,P46937",YAP1,"Yes associated protein 1","gene with protein product"
160,T026629,t179425,1,948.0000,0.971086739781,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
161,T026629,t169561,1,948.0000,0.970119521912,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
162,T018092,t026629,1,946.0000,0.970089730808,p1@C11orf51,25906,24531,F5GWM6,ANAPC15,"anaphase promoting complex subunit 15","gene with protein product"
163,T026629,t180289,1,946.0000,0.969123505976,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
164,T026629,t127454,1,944.0000,0.968609865471,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
165,T026629,t066320,1,947.0000,0.968175037295,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
166,T026629,t133838,1,949.0000,0.96772591857,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
167,T013068,t026629,1,942.0000,0.967613353264,p3@SVIP,258010,25238,,SVIP,"small VCP interacting protein","gene with protein product"
168,T026629,t178467,1,945.0000,0.96718050721,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
169,T026629,t133791,1,944.0000,0.967164179104,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
170,T020611,t026629,1,943.0000,0.967147834744,p3@PWP1,11137,17015,"F5H266,F5H0L6,Q13610,Q05BL3",PWP1,"PWP1 homolog, endonuclein","gene with protein product"
171,T026629,t095208,1,941.0000,0.96711509716,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
172,T026629,t069759,1,941.0000,0.96711509716,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
173,T026629,t176947,1,942.0000,0.966169154229,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
174,T026629,t157064,1,939.0000,0.966118584953,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
175,T025280,t026629,1,941.0000,0.965671641791,p2@DYRK4,8798,3095,B4DQW1,DYRK4,"dual specificity tyrosine phosphorylation regulated kinase 4","gene with protein product"
176,T026629,t037789,1,936.0000,0.965586034913,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
177,T026629,t085514,1,942.0000,0.965208747515,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
178,T026629,t180053,1,940.0000,0.965174129353,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
179,T026629,t143032,1,940.0000,0.965174129353,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
180,T026629,t026654,1,939.0000,0.965156794425,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
181,T026629,t140159,1,938.0000,0.964659034345,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
182,T026629,t121312,1,933.0000,0.964089775561,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
183,T026629,t191102,1,938.0000,0.963699651914,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
184,T026629,t123112,1,933.0000,0.963129048331,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
185,T026629,t140078,1,931.0000,0.962132536124,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
186,T026629,t059949,1,928.0000,0.961596009975,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
187,T026627,t026629,1,932.0000,0.961194029851,p5@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
188,T026629,t047708,1,926.0000,0.960119641077,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
189,T026629,t083665,1,930.0000,0.959721531576,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
190,T026625,t026629,1,924.0000,0.959122632104,p4@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
191,T026629,t149810,1,926.0000,0.95868591339,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
192,T026629,t120616,1,925.0000,0.957711442786,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
193,T026629,t106253,1,922.0000,0.957648231191,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
194,T026629,t124929,1,921.0000,0.957149975087,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
195,T026629,t180196,1,923.0000,0.95671641791,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
196,T026629,t089575,1,920.0000,0.956175298805,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
197,T026629,t056005,1,920.0000,0.956175298805,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
198,T026629,t026631,1,921.0000,0.955246146196,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
199,T026629,t152961,1,923.0000,0.954342431762,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
200,T026601,t026629,1,920.0000,0.953326713009,p1@HOTAIR,100124700,33510,,HOTAIR,"HOX transcript antisense RNA","RNA, long non-coding"
201,T026629,t076971,1,913.0000,0.953163926258,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
202,T026629,t185950,1,909.0000,0.953070394408,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
203,T026629,t148146,1,923.0000,0.952923686819,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
204,T026629,t038258,1,915.0000,0.952262555942,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
205,T026629,t146337,1,913.0000,0.952215032354,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
206,T026629,t198374,1,912.0000,0.951717272275,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
207,T026629,t098078,1,913.0000,0.951268025858,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
208,T026629,t192185,1,912.0000,0.951243781095,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
209,T026629,t087430,1,909.0000,0.950697211155,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
210,T026629,t085513,1,904.0000,0.950099800399,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
211,T026629,t082780,1,911.0000,0.949801192843,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
212,T009751,t026629,1,904.0000,0.949625935162,p25@DIXDC1,85458,23695,,DIXDC1,"DIX domain containing 1","gene with protein product"
213,T026629,t163685,1,904.0000,0.948679621325,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
214,T026629,t047706,1,905.0000,0.94776119403,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
215,T026629,t143645,1,904.0000,0.947263681592,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
216,T026629,t032184,1,903.0000,0.947237431558,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
217,T026629,t129795,1,903.0000,0.946295375435,p6@HOXC5,3222,5127,,HOXC5,"homeobox C5","gene with protein product"
